ref_date,SRS,PRS
2021-08-21,0.341967105390557,0.15125178949469517
2021-08-22,0.32951071734582343,0.15265970109029373
2021-08-23,0.3194385740944939,0.152883286299856
2021-08-24,0.3529430555151565,0.17855607010923896
2021-08-25,0.34056669271536893,0.17408503949170168
2021-08-26,0.34538912952413703,0.1855312555322351
2021-08-27,0.34453934168389855,0.1851226259946945
2021-08-28,0.33556517718306134,0.17304340243385766
2021-08-29,0.3383940309647999,0.17137132697393337
2021-08-30,0.3545498639069588,0.1845404449872808
2021-08-31,0.5009093019559949,0.21873608735713224
2021-09-01,0.4900723210728882,0.21495186832576496
2021-09-02,0.49411034134887905,0.2202380536489648
2021-09-03,0.4946192152969967,0.21923033978585216
2021-09-04,0.4970250615319389,0.2183796814839541
2021-09-05,0.4746877499991731,0.20903914053946113
2021-09-06,0.5207738289405409,0.22056502495550492
2021-09-07,0.4983157850674548,0.17735769048908778
2021-09-08,0.4825431580711203,0.1892473404002606
2021-09-09,0.24115324825291728,0.147427799195565
2021-09-10,0.2384284378240617,0.15471018024596442
2021-09-11,0.22786372353146173,0.15151012831380292
2021-09-12,0.22654773000168105,0.15355610407419856
2021-09-13,0.21426023514662068,0.1447463394496461
2021-09-14,0.1539499052076652,0.12430225790782508
2021-09-15,0.21631465141627929,0.14261078120484746
2021-09-16,0.19688997243929163,0.14016031066867027
2021-09-17,0.19292046956415845,0.14124418348952517
2021-09-18,0.1496368645878776,0.13229854147907083
2021-09-19,0.12101622482806296,0.13744635554434506
2021-09-20,0.14228542612145784,0.1405919234609385
2021-09-21,0.13962434494324227,0.14110304922214667
2021-09-22,0.19237826061639016,0.13693660058920873
2021-09-23,0.41474666809376487,0.14914632194313926
2021-09-24,0.4310383823089625,0.1532360848635666
2021-09-25,0.4281758251954451,0.17087176824541955
2021-09-26,0.4240067825604723,0.16559567532064703
2021-09-27,0.42694693604840867,0.17928254415616032
2021-09-28,0.42272205280897707,0.17632983824173976
2021-09-29,0.45182614349990213,0.16618943868424368
2021-09-30,0.4574347843166235,0.1769271169370326
2021-10-01,0.45713965064296697,0.17607306829299382
